Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCF_013409005.1_GCF_013409005.1_ASM1340900v1_genomic	99.25	0.31	Gradient Boost (General Model)	11	0.902	3035769	310.2568868237637	3104152	0.66	3013	2	3035769	None
GCF_013415305.1_GCF_013415305.1_ASM1341530v1_genomic	100.0	0.02	Neural Network (Specific Model)	11	0.874	2248357	321.13155316021556	4491565	0.55	4082	42	2248357	None
GCF_013523165.1_GCF_013523165.1_4A7_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.878	200315	331.8653250773994	4390409	0.65	3876	85	390089	None
GCF_014109765.1_GCF_014109765.1_ASM1410976v1_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.894	5654212	326.9180073657686	5654212	0.62	5159	1	5654212	None
GCF_014174375.1_GCF_014174375.1_ASM1417437v1_genomic	99.9	0.05	Neural Network (Specific Model)	11	0.891	221504	335.8815958815959	4387527	0.65	3885	64	532083	None
GCF_014191055.1_GCF_014191055.1_ASM1419105v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.883	826273	306.9195620130554	4945970	0.63	4749	17	1439972	None
GCF_014195655.1_GCF_014195655.1_ASM1419565v1_genomic	99.97	0.98	Neural Network (Specific Model)	11	0.885	547928	323.64198606271776	5030725	0.68	4592	29	1159711	None
GCF_014196255.1_GCF_014196255.1_ASM1419625v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.894	168773	328.4014764338444	3872890	0.67	3522	49	866976	None
GCF_014196835.1_GCF_014196835.1_ASM1419683v1_genomic	100.0	0.49	Neural Network (Specific Model)	11	0.875	255520	312.4686765020312	5002150	0.68	4677	53	1384392	None
GCF_014199335.1_GCF_014199335.1_ASM1419933v1_genomic	99.97	0.33	Neural Network (Specific Model)	11	0.914	629973	325.16364195632116	3461669	0.62	3251	24	1349202	None
GCF_014204795.1_GCF_014204795.1_ASM1420479v1_genomic	100.0	5.91	Neural Network (Specific Model)	11	0.891	13173116	329.1148489932886	13173116	0.71	11920	1	13173116	None
GCF_014205055.1_GCF_014205055.1_ASM1420505v1_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.881	8695284	334.3215496999739	8709298	0.71	7666	2	8695284	None
GCF_014205835.1_GCF_014205835.1_ASM1420583v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.873	128853	344.6009746588694	6065644	0.38	5130	84	322832	None
GCF_014207955.1_GCF_014207955.1_ASM1420795v1_genomic	100.0	2.66	Neural Network (Specific Model)	11	0.904	380466	327.4191832039114	7548859	0.68	6954	46	962559	None
GCF_014212015.1_GCF_014212015.1_ASM1421201v1_genomic	99.48	0.17	Neural Network (Specific Model)	11	0.877	64005	311.49405045216565	4469270	0.57	4202	119	221429	None
GCF_014230355.1_GCF_014230355.1_ASM1423035v1_genomic	99.97	0.08	Neural Network (Specific Model)	11	0.907	200607	328.77739430543573	3775046	0.69	3477	45	486067	None
GCF_014237865.1_GCF_014237865.1_ASM1423786v1_genomic	99.26	0.46	Gradient Boost (General Model)	11	0.912	276025	321.03620803159976	3202438	0.57	3038	47	528343	None
GCF_900000175.1_GCF_900000175.1_ASM90000017v1_genomic	98.58	1.21	Neural Network (Specific Model)	11	0.867	268999	362.59601769911507	2829331	0.48	2260	30	464270	None
GCF_900090245.1_GCF_900090245.1_IMG-taxon_2622736531_annotated_assembly_genomic	99.93	0.01	Neural Network (Specific Model)	11	0.887	220155	333.25654356400145	6275885	0.73	5578	64	567466	None
GCF_900091565.1_GCF_900091565.1_IMG-taxon_2622736534_annotated_assembly_genomic	99.87	0.0	Neural Network (Specific Model)	11	0.897	179844	331.05925250683686	6060597	0.73	5485	74	523747	None
GCF_900094905.1_GCF_900094905.1_ASM90009490v1_genomic	100.0	0.88	Neural Network (Specific Model)	11	0.845	250003	279.973228920051	5449703	0.35	5491	59	1183299	None
GCF_900100045.1_GCF_900100045.1_IMG-taxon_2597490357_annotated_assembly_genomic	100.0	1.02	Neural Network (Specific Model)	11	0.904	162128	304.8990075890251	5190212	0.67	5139	95	272614	None
GCF_900101695.1_GCF_900101695.1_IMG-taxon_2667528182_annotated_assembly_genomic	100.0	1.02	Neural Network (Specific Model)	11	0.907	5547177	338.49187452758883	5914760	0.63	5292	2	5547177	None
GCF_900104305.1_GCF_900104305.1_IMG-taxon_2617270918_annotated_assembly_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.876	912011	309.34661902144035	3847194	0.57	3638	10	1309167	None
GCF_900107435.1_GCF_900107435.1_IMG-taxon_2667527392_annotated_assembly_genomic	99.9	1.95	Neural Network (Specific Model)	11	0.912	949525	325.1328640563132	4853715	0.68	4546	12	1756164	None
GCF_900113115.1_GCF_900113115.1_IMG-taxon_2687453813_annotated_assembly_genomic	100.0	0.24	Neural Network (Specific Model)	11	0.93	303292	345.9604777797295	6341035	0.63	5693	61	676820	None
GCF_900113705.1_GCF_900113705.1_IMG-taxon_2609459734_annotated_assembly_genomic	99.99	0.19	Neural Network (Specific Model)	11	0.883	245654	320.28215333054044	5184619	0.56	4774	44	822777	None
GCF_900114255.1_GCF_900114255.1_IMG-taxon_2616644812_annotated_assembly_genomic	100.0	0.82	Neural Network (Specific Model)	11	0.862	246691	292.40045322110717	6273155	0.62	6178	92	771419	None
GCF_900115295.1_GCF_900115295.1_IMG-taxon_2690315632_annotated_assembly_genomic	100.0	1.54	Neural Network (Specific Model)	11	0.882	1185815	328.8840035351304	5050724	0.65	4526	20	1424740	None
GCF_900129385.1_GCF_900129385.1_IMG-taxon_2695420944_annotated_assembly_genomic	99.98	0.01	Neural Network (Specific Model)	11	0.881	234433	327.24337221633084	4198109	0.37	3772	44	724897	None
GCF_900129495.1_GCF_900129495.1_IMG-taxon_2695420953_annotated_assembly_genomic	99.19	0.3	Neural Network (Specific Model)	11	0.921	1283662	318.5364628820961	4740866	0.76	4580	11	1526345	None
GCF_900156045.1_GCF_900156045.1_IMG-taxon_2708742464_annotated_assembly_genomic	99.99	1.55	Neural Network (Specific Model)	11	0.814	593461	286.2282100155952	6078955	0.4	5771	32	1356821	None
GCF_900156375.1_GCF_900156375.1_IMG-taxon_2681812895_annotated_assembly_genomic	99.99	0.45	Neural Network (Specific Model)	11	0.848	308611	301.7779101429544	6263229	0.41	5876	72	617041	None
GCF_900162685.1_GCF_900162685.1_PRJEB19317_genomic	100.0	1.17	Neural Network (Specific Model)	11	0.869	2555189	286.2455038538396	3456498	0.42	3503	14	2555189	None
GCF_900169565.1_GCF_900169565.1_NSJP_Ch1_genomic	99.9	0.95	Neural Network (Specific Model)	11	0.895	4084817	317.0478046245778	4084817	0.59	3849	1	4084817	None
GCF_900182695.1_GCF_900182695.1_IMG-taxon_2724679710_annotated_assembly_genomic	99.74	0.1	Neural Network (Specific Model)	11	0.909	145025	308.0252358490566	4299345	0.63	4240	82	412177	None
GCF_900187295.1_GCF_900187295.1_52191_E01_genomic	100.0	0.41	Neural Network (Specific Model)	11	0.888	3011567	313.37109786039986	3011567	0.57	2851	1	3011567	None
GCF_900469595.1_GCF_900469595.1_AFS051129_genomic	100.0	0.58	Neural Network (Specific Model)	11	0.878	158458	310.7563013106726	7367476	0.62	6943	79	568566	None
GCF_900580675.1_GCF_900580675.1_p11.D4_genomic	100.0	0.94	Neural Network (Specific Model)	11	0.896	60027	320.6840523338048	6060443	0.61	5656	255	509970	None
GCF_900591205.1_GCF_900591205.1_p4.G3_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.89	237679	330.9460623815268	6465627	0.61	5803	109	853857	None
GCF_900766585.1_GCF_900766585.1_SRS475566_8_genomic	95.63	0.01	Gradient Boost (General Model)	11	0.907	65494	343.88650453028134	2381083	0.59	2097	53	156041	None
GCF_901212495.1_GCF_901212495.1_NZ_Collinsella_aerofaciens_MC1_genomic	99.81	0.72	Neural Network (Specific Model)	11	0.865	68329	326.84160649819495	2508009	0.59	2216	88	178661	None
GCF_902167325.1_GCF_902167325.1_chitino_3_genomic	99.99	0.14	Neural Network (Specific Model)	11	0.901	6294731	369.5782073813708	6294731	0.51	5121	1	6294731	None
GCF_902363255.1_GCF_902363255.1_MGYG-HGUT-00102_genomic	100.0	2.55	Neural Network (Specific Model)	11	0.859	717148	296.80291183607443	3838863	0.28	3709	30	752820	None
GCF_902363335.1_GCF_902363335.1_MGYG-HGUT-00110_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.877	501893	316.2301084990958	4775714	0.53	4424	23	1325729	None
GCF_902459805.1_GCF_902459805.1_LMG_20603_genomic	100.0	0.9	Neural Network (Specific Model)	11	0.875	323330	327.60721022846366	5351123	0.63	4771	34	977860	None
GCF_903166585.1_GCF_903166585.1_Q2390_genomic	99.93	0.09	Neural Network (Specific Model)	11	0.883	292871	356.6732066217045	5921534	0.4	4893	41	826224	None
GCA_000980495.1_GCA_000980495.1_ASM98049v1_genomic	99.82	3.21	Neural Network (Specific Model)	11	0.876	41165	296.3968253968254	2171676	0.49	2142	208	121017	None
GCA_000985875.1_GCA_000985875.1_NgalHAMBI1146Draft_genomic	99.98	0.57	Neural Network (Specific Model)	11	0.885	280545	310.5145105755042	6409219	0.62	6099	54	736498	None
GCA_002796975.1_GCA_002796975.1_ASM279697v1_genomic	97.01	1.04	Gradient Boost (General Model)	11	0.906	197228	305.7767430754537	4232879	0.63	4188	45	851034	None
GCA_003134685.1_GCA_003134685.1_20111000_P3M_genomic	98.25	0.17	Gradient Boost (General Model)	11	0.917	615197	330.81545319465084	3634824	0.62	3365	16	743318	None
GCA_004366385.1_GCA_004366385.1_ASM436638v1_genomic	95.3	0.55	Gradient Boost (General Model)	11	0.929	67866	304.74838245866283	2731342	0.72	2782	63	278170	None
GCA_013697045.1_GCA_013697045.1_ASM1369704v1_genomic	90.13	1.52	Gradient Boost (General Model)	11	0.821	16626	252.2080739104238	4567668	0.64	4979	417	56475	None
GCA_013821425.1_GCA_013821425.1_ASM1382142v1_genomic	99.88	0.01	Neural Network (Specific Model)	11	0.85	95437	294.72595041322313	3138275	0.54	3025	66	405646	None
GCA_014640815.1_GCA_014640815.1_ASM1464081v1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.907	683546	334.514166418133	3704792	0.56	3353	14	933037	None
GCA_014642675.1_GCA_014642675.1_ASM1464267v1_genomic	98.23	0.44	Gradient Boost (General Model)	11	0.909	210113	331.3953241232731	3083458	0.67	2823	39	499392	None
GCA_014644495.1_GCA_014644495.1_ASM1464449v1_genomic	99.89	0.19	Neural Network (Specific Model)	11	0.903	376591	326.545341305431	4349807	0.66	4014	33	673778	None
GCA_014647595.1_GCA_014647595.1_ASM1464759v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.908	595737	325.99375866851597	4652823	0.63	4326	23	1004908	None
GCA_014649875.1_GCA_014649875.1_ASM1464987v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.889	350824	332.27624555160145	7548572	0.72	6744	40	1555311	None
GCA_014650435.1_GCA_014650435.1_ASM1465043v1_genomic	100.0	1.67	Neural Network (Specific Model)	11	0.891	452485	324.3653987730061	8887909	0.72	8150	139	1038621	None
GCA_014651155.1_GCA_014651155.1_ASM1465115v1_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.889	367812	331.74911323328786	8187300	0.72	7330	55	1363333	None
GCA_900066355.1_GCA_900066355.1_13414_6_66_genomic	99.97	0.11	Neural Network (Specific Model)	11	0.888	162267	322.5830335731415	3628508	0.43	3336	38	379847	None
GCA_900114885.1_GCA_900114885.1_IMG-taxon_2675903167_annotated_assembly_genomic	99.97	0.05	Neural Network (Specific Model)	11	0.836	221948	283.239888776542	4016876	0.36	3956	48	586807	None
GCA_900546785.1_GCA_900546785.1_UMGS916_genomic	98.52	0.1	Gradient Boost (General Model)	11	0.902	42587	314.1798449612403	2017502	0.47	1935	70	118275	None
GCA_900551595.1_GCA_900551595.1_UMGS1418_genomic	82.16	2.57	Neural Network (Specific Model)	11	0.909	9740	307.9319470699433	1609031	0.49	1587	204	34040	None
GCA_903861255.1_GCA_903861255.1_freshwater_MAG_---_Umea_bin-10455_genomic	95.78	0.02	Gradient Boost (General Model)	11	0.87	10764	306.6702470461869	1964055	0.41	1862	243	38735	None
GCF_000014145.1_GCF_000014145.1_ASM1414v1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.9	4433218	352.36825396825395	4433218	0.39	3780	1	4433218	None
GCF_000016325.1_GCF_000016325.1_ASM1632v1_genomic	100.0	0.01	Neural Network (Specific Model)	11	0.88	4518712	311.66764905917023	4676461	0.53	4411	2	4518712	None
GCF_000020225.1_GCF_000020225.1_ASM2022v1_genomic	100.0	0.25	Neural Network (Specific Model)	11	0.882	2664102	357.99634703196347	2664102	0.56	2190	1	2664102	None
GCF_000158475.2_GCF_000158475.2_Oxal_for_HOxBLS_2_V2_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.859	1806203	312.34805421950153	2488386	0.53	2287	2	1806203	None
GCF_000176355.1_GCF_000176355.1_ASM17635v1_genomic	99.99	0.25	Neural Network (Specific Model)	11	0.916	212719	311.6156240273887	3273334	0.65	3213	68	872285	None
GCF_000190375.1_GCF_000190375.1_ASM19037v1_genomic	100.0	1.41	Neural Network (Specific Model)	11	0.919	43528	326.7819025522042	4129939	0.72	3879	164	169425	None
GCF_000204235.1_GCF_000204235.1_ASM20423v2_genomic	100.0	1.03	Neural Network (Specific Model)	11	0.881	660246	300.7391135303266	2623290	0.6	2572	22	753973	None
GCF_000213805.1_GCF_000213805.1_ASM21380v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.887	4920769	326.2408693703787	4920769	0.64	4463	1	4920769	None
GCF_000240165.1_GCF_000240165.1_ASM24016v1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.872	6282967	329.2024008933557	8095515	0.73	7164	2	6282967	None
GCF_000253295.1_GCF_000253295.1_ASM25329v1_genomic	100.0	0.59	Neural Network (Specific Model)	11	0.876	4757528	301.23944576748215	4757528	0.59	4619	1	4757528	None
GCF_000282455.1_GCF_000282455.1_GM74.fsa_genomic	100.0	0.23	Neural Network (Specific Model)	11	0.881	75201	324.7257101501719	6104277	0.6	5527	180	294898	None
GCF_000292915.1_GCF_000292915.1_ASM29291v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.865	3463655	319.4928106812735	6467321	0.67	5842	2	3463655	None
GCF_000314735.2_GCF_000314735.2_Afip_feli_felis_ATCC_53690_V1_genomic	99.98	1.33	Neural Network (Specific Model)	11	0.888	4095224	307.4578194375925	4203290	0.61	4054	11	4095224	None
GCF_000328305.2_GCF_000328305.2_Arthrobacter_crystallopoitesv3.1_genomic	99.79	1.12	Neural Network (Specific Model)	11	0.894	20935	296.0633401686033	4348607	0.67	4389	347	100415	None
GCF_000333955.1_GCF_000333955.1_ASM33395v1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.912	71424	316.53193447450764	5642031	0.64	5433	167	160884	None
GCF_000364445.2_GCF_000364445.2_ASM36444v2_genomic	99.99	0.51	Neural Network (Specific Model)	11	0.844	6555179	291.2060864080732	6555179	0.69	6342	1	6555179	None
GCF_000379625.1_GCF_000379625.1_ASM37962v1_genomic	97.58	0.17	Gradient Boost (General Model)	11	0.91	462485	313.0490075531354	5861079	0.74	5693	32	924042	None
GCF_000392875.1_GCF_000392875.1_Ente_faec_ATCC_19433_V1_genomic	99.99	0.43	Neural Network (Specific Model)	11	0.868	1924212	303.14384308027604	2881400	0.38	2753	3	1924212	None
GCF_000411975.1_GCF_000411975.1_AO43388_01_genomic	99.97	0.99	Neural Network (Specific Model)	11	0.89	114355	311.66463056501823	8920384	0.7	8513	197	372091	None
GCF_000421545.1_GCF_000421545.1_ASM42154v1_genomic	99.96	0.04	Neural Network (Specific Model)	11	0.913	511427	335.8144756277696	3730505	0.7	3385	12	872951	None
GCF_000426245.1_GCF_000426245.1_ASM42624v1_genomic	99.97	0.82	Neural Network (Specific Model)	11	0.85	94268	301.9436586515794	9029266	0.63	8484	246	332343	None
GCF_000439105.1_GCF_000439105.1_ASM43910v1_genomic	100.0	5.11	Neural Network (Specific Model)	11	0.87	2636478	302.37704068411506	4020458	0.28	3859	17	2636478	None
GCF_000444135.1_GCF_000444135.1_CLC6_0_3_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.867	29502	310.7791974086737	5962738	0.59	5557	611	92823	None
GCF_000472525.1_GCF_000472525.1_ASM47252v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.844	132412	306.60232426303855	7679067	0.62	7056	140	739801	None
GCF_000472865.1_GCF_000472865.1_ASM47286v1_genomic	100.0	2.04	Neural Network (Specific Model)	11	0.834	101503	286.429831845547	9902361	0.62	9634	217	447294	None
GCF_000511955.1_GCF_000511955.1_clostridium_ultunense_genomic	100.0	0.71	Neural Network (Specific Model)	11	0.835	843642	293.8784801834261	3216692	0.32	3053	12	876342	None
GCF_000515275.1_GCF_000515275.1_ASM51527v1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.902	3033021	323.4068036853296	3033021	0.5	2822	1	3033021	None
GCF_000599885.1_GCF_000599885.1_IMH_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.854	1139861	317.5542857142857	4091152	0.55	3675	8	1252620	None
GCF_000607165.1_GCF_000607165.1_assembly_v1_of_Ralstonia_pickettii_SSH4_genomic	99.99	0.25	Neural Network (Specific Model)	11	0.889	534775	314.7171866346686	5746538	0.63	5417	38	1078647	None
GCF_000613125.1_GCF_000613125.1_EB01T_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.817	5282259	283.66752018908807	5282259	0.42	5077	1	5282259	None
GCF_000613285.1_GCF_000613285.1_ASM61328v1_genomic	87.54	1.61	Gradient Boost (General Model)	11	0.882	38686	245.29839368363736	3041080	0.59	3673	177	175293	None
GCF_000617845.2_GCF_000617845.2_ASM61784v2_genomic	100.0	1.07	Neural Network (Specific Model)	11	0.867	7114464	310.1481026481026	7850549	0.64	7326	2	7114464	None
GCF_000686025.1_GCF_000686025.1_ASM68602v1_genomic	100.0	0.23	Neural Network (Specific Model)	11	0.923	527948	329.12358019082234	4696620	0.68	4402	24	1003709	None
GCF_000730425.1_GCF_000730425.1_ASM73042v1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.886	6064456	330.879911455451	6064456	0.6	5421	1	6064456	None
GCF_000732605.1_GCF_000732605.1_CloCel1.0_genomic	99.18	0.77	Neural Network (Specific Model)	11	0.887	208566	321.8841173931808	5038011	0.44	4634	92	416014	None
GCF_000733755.1_GCF_000733755.1_ASM73375v1_genomic	99.97	0.61	Neural Network (Specific Model)	11	0.835	618663	326.1283612379503	4614834	0.36	3942	9	1766775	None
GCF_000760935.2_GCF_000760935.2_ASM76093v2_genomic	100.0	0.43	Neural Network (Specific Model)	11	0.918	5706031	326.2765342960289	5894616	0.64	5540	4	5706031	None
GCF_000767165.1_GCF_000767165.1_ASM76716v1_genomic	99.98	0.78	Neural Network (Specific Model)	11	0.914	14688	291.23284387174107	3183361	0.72	3337	524	64564	None
GCF_000768675.1_GCF_000768675.1_ASM76867v1_genomic	99.99	0.02	Neural Network (Specific Model)	11	0.918	87602	319.9399531341535	3561699	0.72	3414	94	373448	None
GCF_000783395.1_GCF_000783395.1_ASM78339v1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.887	235530	336.27759600482176	6595581	0.59	5807	74	829175	None
GCF_000799165.1_GCF_000799165.1_ASM79916v1_genomic	99.99	0.26	Neural Network (Specific Model)	11	0.902	1485953	320.4170918367347	2503174	0.43	2352	3	1485953	None
GCF_000812945.1_GCF_000812945.1_ASM81294v1_genomic	99.97	0.04	Neural Network (Specific Model)	11	0.893	2092227	345.41873522458627	3925153	0.34	3384	15	2092227	None
GCF_000955795.1_GCF_000955795.1_ASM95579v1_genomic	100.0	0.02	Neural Network (Specific Model)	11	0.891	350427	322.8287789031148	5682996	0.63	5233	44	804188	None
GCF_000959725.1_GCF_000959725.1_ASM95972v1_genomic	100.0	3.53	Neural Network (Specific Model)	11	0.866	4668573	342.43445243804956	8899459	0.68	7506	5	4668573	None
GCF_000960475.2_GCF_000960475.2_ASM96047v2_genomic	97.96	0.01	Gradient Boost (General Model)	11	0.922	121485	322.76141116566646	5761811	0.7	5499	86	261750	None
GCF_000962805.1_GCF_000962805.1_ASM96280v1_genomic	99.95	0.05	Neural Network (Specific Model)	11	0.901	193807	330.1529235382309	4393679	0.66	4002	41	758077	None
GCF_000986865.1_GCF_000986865.1_ASM98686v1_genomic	99.99	1.2	Neural Network (Specific Model)	11	0.902	103330	321.9061876247505	3750006	0.48	3507	98	290931	None
GCF_000993785.3_GCF_000993785.3_ASM99378v3_genomic	100.0	0.01	Neural Network (Specific Model)	11	0.89	5961402	329.6197471178877	5961402	0.72	5378	1	5961402	None
GCF_001028705.1_GCF_001028705.1_ASM102870v1_genomic	99.99	0.72	Neural Network (Specific Model)	11	0.904	3543806	300.73718113888174	3863562	0.63	3881	3	3543806	None
GCF_001073155.1_GCF_001073155.1_ASM107315v1_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.874	70683	303.95829244357213	2121511	0.42	2038	54	160624	None
GCF_001113365.1_GCF_001113365.1_6823_7_22_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.881	229591	310.29191143244464	2332265	0.4	2213	39	561687	None
GCF_001202035.1_GCF_001202035.1_ASM120203v1_genomic	100.0	0.4	Neural Network (Specific Model)	11	0.901	316846	309.18419661733617	3887441	0.58	3784	45	550524	None
