Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCF_003952525.1	100.0	1.53	Neural Network (Specific Model)	11	0.865	6165597	307.10488183543214	6165597	0.63	5797	1	6165597	None
GCF_003997935.1	99.99	6.13	Neural Network (Specific Model)	11	0.873	23816	288.942868719611	7336357	0.62	7404	562	103065	None
GCF_004005995.1	100.0	1.0	Neural Network (Specific Model)	11	0.891	4168745	310.50338091660404	4168745	0.63	3993	1	4168745	None
GCF_004022425.1	100.0	0.12	Neural Network (Specific Model)	11	0.917	53494	312.3270496708558	3407767	0.7	3342	149	119518	None
GCF_004078655.1	100.0	0.8	Neural Network (Specific Model)	11	0.911	633627	324.58338538413494	3417745	0.69	3202	15	1200390	None
GCF_004208535.1	100.0	1.95	Neural Network (Specific Model)	11	0.889	106721	312.943105891881	5204106	0.65	4939	180	283962	None
GCF_004348415.1	100.0	1.44	Neural Network (Specific Model)	11	0.897	13702	319.87757009345796	7991366	0.73	7490	951	59955	None
GCF_004349105.1	100.0	1.8	Neural Network (Specific Model)	11	0.909	118582	333.12626346313175	6620775	0.72	6035	102	362309	None
GCF_004357995.1	99.98	0.07	Neural Network (Specific Model)	11	0.886	811090	317.63513909224014	3666937	0.68	3415	15	829368	None
GCF_004364245.1	99.99	0.0	Neural Network (Specific Model)	11	0.881	492672	334.4792280494991	7718603	0.72	6788	33	1030683	None
GCF_004364865.1	99.99	0.23	Neural Network (Specific Model)	11	0.93	4775416	345.645605036139	4775416	0.69	4289	1	4775416	None
GCF_004365705.1	98.71	0.06	Gradient Boost (General Model)	11	0.884	5839458	332.74506866416976	9026238	0.71	8010	5	5839458	None
GCF_004792695.1	100.0	0.23	Neural Network (Specific Model)	11	0.914	468021	324.40411462160176	4339567	0.68	4083	19	1120169	None
GCF_004794315.1	99.96	0.72	Neural Network (Specific Model)	11	0.927	47267	312.71844660194176	3744966	0.71	3708	176	125065	None
GCF_005116475.1	99.92	0.1	Neural Network (Specific Model)	11	0.88	494808	330.64509283819626	4246102	0.35	3770	32	713849	None
GCF_005144715.1	100.0	0.04	Neural Network (Specific Model)	11	0.926	2628416	321.126389329946	3268803	0.68	3149	2	2628416	None
GCF_005502925.1	99.43	2.28	Gradient Boost (General Model)	11	0.917	290756	321.69979296066253	7103066	0.63	6762	37	1160513	None
GCF_005503085.1	100.0	0.42	Neural Network (Specific Model)	11	0.927	259390	331.94980623731317	5810773	0.68	5419	46	463343	None
GCF_005795905.1	100.0	1.64	Neural Network (Specific Model)	11	0.841	8395906	311.2095425479587	9010366	0.71	8132	7	8395906	None
GCF_005860785.2	100.0	0.31	Neural Network (Specific Model)	11	0.87	9564008	323.3573091247672	9564008	0.7	8592	1	9564008	None
GCF_006438965.1	99.88	0.0	Neural Network (Specific Model)	11	0.912	638439	320.5038624470471	4223823	0.7	4013	13	1073613	None
GCF_006442315.1	100.0	0.97	Neural Network (Specific Model)	11	0.893	226318	308.28034109943655	6790279	0.64	6567	47	671565	None
GCF_006494425.1	100.0	0.04	Neural Network (Specific Model)	11	0.844	1474247	277.2988851530703	5566342	0.35	5651	42	1785042	None
GCF_006539165.1	100.0	2.73	Gradient Boost (General Model)	11	0.868	142848	354.1302083333333	8443444	0.73	6912	197	739005	None
GCF_006547145.1	96.73	5.02	Gradient Boost (General Model)	11	0.89	9528492	320.90641287106274	9528492	0.72	8826	1	9528492	None
GCF_006715055.1	99.14	0.28	Gradient Boost (General Model)	11	0.92	4579077	336.2534066459479	4579077	0.74	4183	1	4579077	None
GCF_006716815.1	100.0	0.66	Neural Network (Specific Model)	11	0.904	613777	308.6133730552797	3086904	0.7	3021	9	1166065	None
GCF_007000325.1	99.93	0.16	Neural Network (Specific Model)	11	0.863	324337	303.4025179856115	5855271	0.6	5560	144	484360	None
GCF_007786475.1	99.96	1.17	Neural Network (Specific Model)	11	0.879	392155	317.80116606353033	5387258	0.51	4974	41	669380	None
GCF_007828215.1	100.0	0.05	Neural Network (Specific Model)	11	0.89	140334	332.96215246636774	6248667	0.61	5575	71	524527	None
GCF_007828835.1	100.0	0.27	Neural Network (Specific Model)	11	0.919	435708	328.0445231859498	6940936	0.67	6491	37	1302700	None
GCF_007988805.1	99.99	0.45	Neural Network (Specific Model)	11	0.903	93225	325.0890520268114	3377980	0.71	3133	83	243356	None
GCF_007993935.1	100.0	1.04	Neural Network (Specific Model)	11	0.855	449538	313.99588220613924	8820234	0.64	8014	48	912349	None
GCF_008704855.1	100.0	0.02	Neural Network (Specific Model)	11	0.859	8501012	330.8637905304572	8501012	0.71	7371	1	8501012	None
GCF_008727775.1	99.97	0.08	Neural Network (Specific Model)	11	0.914	3650161	316.85868638043786	3650161	0.71	3517	1	3650161	None
GCF_008764295.1	80.36	0.06	Neural Network (Specific Model)	11	0.83	106583	281.79477303988995	3694060	0.38	3635	87	290324	None
GCF_009184895.1	100.0	0.1	Gradient Boost (General Model)	11	0.906	523808	329.8884857281084	4509588	0.7	4134	45	813901	None
GCF_009601385.1	100.0	6.54	Neural Network (Specific Model)	11	0.859	51743	289.88593666129896	7532486	0.62	7452	359	212764	None
GCF_009646335.1	100.0	0.51	Neural Network (Specific Model)	11	0.932	206809	341.51990464839093	4605942	0.64	4195	43	430134	None
GCF_009707425.1	94.68	1.54	Neural Network (Specific Model)	11	0.889	6281187	318.5	6281187	0.73	5852	1	6281187	None
GCF_009789535.1	100.0	1.45	Neural Network (Specific Model)	11	0.903	3353608	326.06675461741423	4094655	0.67	3790	7	3353608	None
GCF_009811655.1	100.0	0.18	Neural Network (Specific Model)	11	0.866	99839	306.12112603305786	4099638	0.65	3872	119	260515	None
GCF_009858245.1	99.99	2.2	Neural Network (Specific Model)	11	0.906	3695644	318.5626423690205	3695644	0.71	3512	1	3695644	None
GCF_010093065.1	99.99	0.83	Neural Network (Specific Model)	11	0.886	7969925	370.8868073047859	7969925	0.46	6352	1	7969925	None
GCF_010093345.1	100.0	0.01	Neural Network (Specific Model)	11	0.884	610842	340.93922489724014	3937172	0.65	3406	28	1572505	None
GCF_010548275.1	100.0	0.02	Neural Network (Specific Model)	11	0.872	217140	324.8268850935285	9604704	0.7	8607	183	905673	None
GCF_010686685.1	99.99	0.81	Neural Network (Specific Model)	11	0.862	514865	328.22375033060035	4314171	0.46	3781	29	1033415	None
GCF_010858045.1	100.0	0.02	Neural Network (Specific Model)	11	0.89	122726	311.55904359141186	6445564	0.68	6148	461	489093	None
GCF_010892295.1	100.0	0.79	Neural Network (Specific Model)	11	0.882	116762	346.95862648325107	11215696	0.71	9523	174	561120	None
GCF_011046485.1	99.99	0.09	Neural Network (Specific Model)	11	0.916	3910080	345.50953206239166	3910080	0.7	3462	1	3910080	None
GCF_011047135.1	99.96	0.02	Neural Network (Specific Model)	11	0.931	2916114	332.51099706744867	2916114	0.62	2728	1	2916114	None
GCF_011067745.1	99.95	0.84	Neural Network (Specific Model)	11	0.921	579675	332.78306878306876	10211123	0.69	9450	35	1676963	None
GCF_011301715.1	99.63	1.22	Neural Network (Specific Model)	11	0.916	2340126	283.5567867036011	2340126	0.63	2527	1	2340126	None
GCF_011302055.1	99.99	0.06	Neural Network (Specific Model)	11	0.934	2071006	306.3282804358124	2071006	0.65	2111	1	2071006	None
GCF_011320115.1	100.0	0.7	Neural Network (Specific Model)	11	0.909	230821	305.3341478313989	3293016	0.66	3274	42	362446	None
GCF_011752525.1	100.0	0.51	Neural Network (Specific Model)	11	0.894	233438	338.58205736467545	5260644	0.65	4637	66	487354	None
GCF_011764425.1	95.13	4.26	Gradient Boost (General Model)	11	0.885	2641586	325.4646699621983	11342817	0.72	10317	5	5156269	None
GCF_012033735.1	99.36	0.13	Gradient Boost (General Model)	11	0.852	20985	329.155879494655	5954074	0.74	5145	482	94615	None
GCF_012221945.1	100.0	1.26	Neural Network (Specific Model)	11	0.887	3570747	322.8164324984728	3570747	0.59	3274	1	3570747	None
GCF_012273515.1	100.0	0.35	Neural Network (Specific Model)	11	0.837	9856149	305.3990475135674	9856149	0.71	9029	1	9856149	None
GCF_012274275.1	94.33	0.32	Neural Network (Specific Model)	11	0.925	1472147	319.81423220973784	2764526	0.67	2670	3	1472147	None
GCF_012933445.1	99.99	2.37	Neural Network (Specific Model)	11	0.883	178693	328.59515850144095	9656845	0.7	8675	97	681460	None
GCF_013046785.1	99.99	0.26	Neural Network (Specific Model)	11	0.874	7815457	331.5656727272727	7815457	0.72	6875	1	7815457	None
GCF_013167895.1	93.85	0.63	Neural Network (Specific Model)	11	0.857	6599506	312.59289122922496	6633309	0.71	6077	2	6599506	None
GCF_013359595.1	100.0	0.12	Neural Network (Specific Model)	11	0.883	135500	329.4774865591398	6654680	0.61	5952	88	341223	None
GCF_013359865.1	100.0	0.78	Neural Network (Specific Model)	11	0.915	95887	317.4857471926289	3608174	0.71	3473	86	306120	None
GCF_013389665.1	99.98	0.02	Neural Network (Specific Model)	11	0.925	3350353	329.5025461489497	3350353	0.71	3142	1	3350353	None
GCF_013393325.1	100.0	0.63	Neural Network (Specific Model)	11	0.902	209214	332.2676600441501	5998552	0.62	5436	104	933238	None
GCF_013409045.1	98.4	1.74	Gradient Boost (General Model)	11	0.891	8992310	326.7939453125	8992310	0.72	8192	1	8992310	None
GCF_013409985.1	100.0	0.94	Neural Network (Specific Model)	11	0.885	875293	319.50696991929567	4417825	0.68	4089	14	1408695	None
GCF_013410665.1	99.99	0.22	Neural Network (Specific Model)	11	0.906	3820245	333.5151427747332	3820245	0.64	3467	1	3820245	None
GCF_013624415.1	100.0	0.06	Neural Network (Specific Model)	11	0.931	587769	328.1802371541502	4003901	0.72	3795	14	750696	None
GCF_014083985.1	97.9	0.0	Neural Network (Specific Model)	11	0.853	6075149	320.16487786824575	6075149	0.74	5404	1	6075149	None
GCF_014084045.1	99.99	0.61	Neural Network (Specific Model)	11	0.921	3367624	318.15386977886976	3367624	0.69	3256	1	3367624	None
GCF_014107495.1	98.92	6.39	Gradient Boost (General Model)	11	0.892	6408853	318.9966583124478	6408853	0.51	5985	1	6408853	None
GCF_014138625.1	100.0	0.9	Neural Network (Specific Model)	11	0.881	156335	302.25640636846094	6774758	0.63	6595	96	421537	None
GCF_014158035.1	85.97	1.3	Neural Network (Specific Model)	11	0.87	4293223	278.7383506242307	5448731	0.63	5687	5	4293223	None
GCF_014192415.1	99.95	0.02	Neural Network (Specific Model)	11	0.898	1816927	323.07609031858954	3482219	0.7	3233	9	1816927	None
GCF_014268825.1	100.0	0.06	Neural Network (Specific Model)	11	0.884	43173	323.76332223147375	5268868	0.63	4804	216	172719	None
GCF_014495685.1	100.0	2.48	Neural Network (Specific Model)	11	0.856	80030	301.3339507517978	9669748	0.71	9178	284	290565	None
GCF_014596915.1	100.0	0.29	Neural Network (Specific Model)	11	0.885	264765	325.9135740971357	8858332	0.71	8030	121	716019	None
GCF_900091595.1	100.0	0.26	Gradient Boost (General Model)	11	0.893	200039	346.6025149516945	7581395	0.74	6521	97	403855	None
GCF_900094565.1	100.0	4.09	Neural Network (Specific Model)	11	0.867	220014	301.4816664476278	7921970	0.6	7609	79	707377	None
GCF_900099735.1	99.99	1.66	Neural Network (Specific Model)	11	0.905	190606	320.7229840921558	3871381	0.65	3646	64	699297	None
GCF_900102195.1	100.0	0.16	Gradient Boost (General Model)	11	0.904	257344	315.94916994694506	6111570	0.73	5843	53	527646	None
GCF_900102425.1	97.54	0.09	Neural Network (Specific Model)	11	0.916	441254	314.1927919032338	4163046	0.74	4051	18	720763	None
GCF_900103365.1	99.99	0.06	Neural Network (Specific Model)	11	0.864	7584236	310.15820090805903	7584236	0.63	7048	1	7584236	None
GCF_900106975.1	99.97	0.0	Neural Network (Specific Model)	11	0.897	700257	324.91921296296294	4690373	0.66	4320	15	1112858	None
GCF_900109685.1	99.96	0.71	Neural Network (Specific Model)	11	0.896	929208	385.1478180700676	8387119	0.48	6508	23	1792607	None
GCF_900114355.1	100.0	0.01	Neural Network (Specific Model)	11	0.87	990915	329.5009601536246	4729332	0.69	4166	12	1514377	None
GCF_900115375.1	100.0	2.05	Neural Network (Specific Model)	11	0.926	455762	343.2125340599455	8962376	0.7	8074	42	1211409	None
GCF_900116905.1	99.95	0.12	Neural Network (Specific Model)	11	0.906	311861	336.0910071942446	3087520	0.69	2780	31	527216	None
GCF_900119365.1	99.99	0.24	Neural Network (Specific Model)	11	0.871	269459	321.96476400988166	8510691	0.71	7691	103	885933	None
GCF_900168015.1	99.95	0.02	Neural Network (Specific Model)	11	0.896	1018916	333.66279069767444	4028641	0.42	3612	10	2005108	None
GCF_900176535.1	99.84	0.61	Neural Network (Specific Model)	11	0.932	3441396	373.0739886816181	5722867	0.43	4771	10	3441396	None
GCF_900188485.1	99.99	2.0	Neural Network (Specific Model)	11	0.913	337587	325.20653111521875	8644972	0.71	8115	44	808383	None
GCF_900215625.1	99.99	0.01	Neural Network (Specific Model)	11	0.872	1011788	287.8608923884514	3389510	0.43	3429	11	1115745	None
GCF_900468805.1	100.0	1.7	Neural Network (Specific Model)	11	0.872	150961	298.4796453043128	7626510	0.6	7443	89	621273	None
GCF_900469615.1	100.0	0.08	Neural Network (Specific Model)	11	0.881	392191	314.8079751593398	6552658	0.61	6119	55	1244425	None
GCF_900473175.1	96.28	0.01	Neural Network (Specific Model)	11	0.888	200492	305.4887106984596	4883196	0.58	4739	45	430836	None
GCF_902498195.1	100.0	0.42	Neural Network (Specific Model)	11	0.882	750154	327.30322906155396	6608123	0.61	5946	36	1193609	None
GCF_902498795.1	100.0	0.41	Neural Network (Specific Model)	11	0.892	4689181	311.87557603686633	5225720	0.61	4991	28	4689181	None
GCF_902506375.1	99.97	0.73	Neural Network (Specific Model)	11	0.913	3681524	330.03385872737886	3708111	0.71	3426	2	3681524	None
GCF_902706175.1	100.0	0.41	Neural Network (Specific Model)	11	0.899	120062	334.2614071752003	6398355	0.6	5742	143	344879	None
GCA_002256425.1	100.0	0.21	Neural Network (Specific Model)	11	0.922	3471236	324.72978723404253	3471236	0.64	3290	1	3471236	None
GCA_002325245.1	96.39	0.07	Neural Network (Specific Model)	11	0.916	140116	318.2309941520468	2490195	0.7	2394	24	273158	None
GCA_002551355.1	100.0	0.01	Neural Network (Specific Model)	11	0.877	102122	329.72344577641485	8074254	0.72	7174	169	234685	None
GCA_003223025.1	95.02	0.13	Gradient Boost (General Model)	11	0.889	210595	343.12326943556974	4340924	0.53	3756	33	878401	None
GCA_004799405.1	99.86	0.07	Neural Network (Specific Model)	11	0.868	56360	298.9342079876519	5348614	0.62	5183	161	231201	None
GCA_004962925.1	99.72	0.83	Neural Network (Specific Model)	11	0.861	24248	275.8052594171997	6742863	0.62	7035	525	183319	None
GCA_008364785.1	99.58	0.66	Neural Network (Specific Model)	11	0.841	369021	274.63375796178343	4298883	0.37	4396	59	666803	None
GCA_014218215.1	99.89	0.0	Neural Network (Specific Model)	11	0.925	4594226	318.9791011235955	4594226	0.74	4450	1	4594226	None
GCA_014640615.1	99.92	0.15	Neural Network (Specific Model)	11	0.872	219690	303.1776510350655	4932019	0.61	4734	83	491865	None
GCA_014649375.1	100.0	1.02	Neural Network (Specific Model)	11	0.875	330889	323.4852404297486	10609595	0.71	9587	90	739647	None
GCA_014649715.1	99.87	0.0	Neural Network (Specific Model)	11	0.863	400966	314.0483187341057	7707773	0.71	7078	54	703395	None
GCA_014650055.1	100.0	0.0	Neural Network (Specific Model)	11	0.885	441681	333.82669584245076	7742884	0.71	6855	167	723639	None
GCA_014650815.1	100.0	0.23	Neural Network (Specific Model)	11	0.879	524149	349.67199897619656	9312928	0.72	7814	75	923124	None
GCA_014651015.1	100.0	0.26	Neural Network (Specific Model)	11	0.86	219100	321.4583870505658	7810960	0.71	6981	80	943286	None
GCA_014651075.1	100.0	0.02	Neural Network (Specific Model)	11	0.881	341741	329.26097738876734	7674449	0.71	6855	109	753681	None
GCA_014651115.1	99.98	0.11	Neural Network (Specific Model)	11	0.886	226038	343.7353418992763	7867568	0.72	6771	108	828319	None
GCA_014654895.1	100.0	0.9	Neural Network (Specific Model)	11	0.876	1816620	321.31823259277644	8845427	0.73	8057	5	4209918	None
GCA_014655195.1	100.0	0.96	Neural Network (Specific Model)	11	0.874	222394	319.57051726528914	7893117	0.72	7211	103	503144	None
GCA_902825775.1	98.96	0.08	Neural Network (Specific Model)	11	0.883	262067	321.5694807078619	3761807	0.64	3447	26	446923	None
GCF_000026105.1	100.0	0.36	Neural Network (Specific Model)	11	0.885	5888780	343.053222945003	5888780	0.64	5073	1	5888780	None
GCF_000069225.1	99.99	0.12	Neural Network (Specific Model)	11	0.894	3258645	313.3119605425401	3403786	0.72	3244	3	3258645	None
GCF_000177195.2	100.0	0.54	Neural Network (Specific Model)	11	0.876	7414440	333.1477953602704	7414440	0.72	6509	1	7414440	None
GCF_000189535.1	99.99	0.08	Neural Network (Specific Model)	11	0.898	4250414	320.3045219029675	4535320	0.65	4246	3	4250414	None
GCF_000269985.1	100.0	2.4	Neural Network (Specific Model)	11	0.873	8783278	336.10747602154777	8783278	0.74	7611	1	8783278	None
GCF_000282375.1	100.0	0.01	Neural Network (Specific Model)	11	0.88	68220	325.8048416514674	6692143	0.59	6031	155	378902	None
GCF_000282495.1	100.0	0.45	Neural Network (Specific Model)	11	0.875	96213	324.8749792737523	6707010	0.59	6031	126	274135	None
GCF_000282575.1	100.0	0.08	Neural Network (Specific Model)	11	0.888	54530	328.82465277777777	5113042	0.64	4608	168	167864	None
GCF_000308295.2	99.94	0.29	Neural Network (Specific Model)	11	0.864	2944842	297.40286100908565	5334146	0.61	5173	5	2944842	None
GCF_000308415.1	100.0	1.83	Neural Network (Specific Model)	11	0.871	32247	301.05380946557415	8461316	0.68	8177	475	124052	None
GCF_000308575.1	100.0	1.57	Neural Network (Specific Model)	11	0.879	113130	316.61841334894615	7367991	0.69	6832	165	307224	None
GCF_000367525.1	99.94	0.07	Neural Network (Specific Model)	11	0.898	3174691	314.9200264375413	3174691	0.69	3026	1	3174691	None
GCF_000379625.1	97.58	0.17	Gradient Boost (General Model)	11	0.91	462485	313.0490075531354	5861079	0.74	5693	32	924042	None
GCF_000380245.2	100.0	4.08	Gradient Boost (General Model)	11	0.832	3535993	293.11500484027107	5451072	0.35	5165	12	3535993	None
GCF_000455825.1	100.0	0.28	Neural Network (Specific Model)	11	0.929	158001	307.74491315136476	3996920	0.68	4030	260	666327	None
GCF_000499205.1	100.0	0.5	Neural Network (Specific Model)	11	0.855	219342	314.7240666961782	7470797	0.46	6777	129	467234	None
GCF_000612545.1	100.0	0.02	Neural Network (Specific Model)	11	0.87	695841	326.71703503232595	7479793	0.72	6651	27	1713418	None
GCF_000717595.1	99.99	0.07	Neural Network (Specific Model)	11	0.879	235906	325.35715176455915	8884918	0.72	8019	170	528674	None
GCF_000717645.1	100.0	0.0	Neural Network (Specific Model)	11	0.871	251927	333.4467677808865	7785545	0.73	6791	105	587191	None
GCF_000717745.1	99.99	0.81	Neural Network (Specific Model)	11	0.885	355841	336.58740857593574	7941520	0.71	6973	64	766343	None
GCF_000719515.1	100.0	0.28	Gradient Boost (General Model)	11	0.881	343430	331.5928198136787	4962379	0.71	4401	35	620383	None
GCF_000720255.1	99.96	0.12	Neural Network (Specific Model)	11	0.878	183856	320.74178922923807	9889723	0.71	9043	265	773269	None
GCF_000720635.1	99.95	0.35	Neural Network (Specific Model)	11	0.876	91579	324.5471267284029	8744700	0.73	7883	233	282652	None
GCF_000720995.1	99.95	0.28	Neural Network (Specific Model)	11	0.848	181994	329.04140426102106	8676521	0.72	7463	193	443188	None
GCF_000721105.1	99.98	0.06	Neural Network (Specific Model)	11	0.867	192242	319.8479429511794	10063079	0.71	9115	182	716755	None
GCF_000768065.1	100.0	0.0	Neural Network (Specific Model)	11	0.909	4869099	351.019128831528	5020969	0.64	4339	17	4869099	None
